source_row_id,address_id,customer_id,address_type,address_line,city,province,region,is_primary,updated_at
SRC-A-0570,A0570,C0077,work,Avenida Sintetica 570,Ciudad Centro 3,Provincia Centro 3,Centro,false,2026-01-02T00:00:00Z
SRC-A-0571,A0571,C0078,home,Avenida Sintetica 571,Ciudad Sur 1,Provincia Sur 1,Sur,false,2026-01-02T00:00:00Z
SRC-A-0572,A0572,C0079,billing,Avenida Sintetica 572,Ciudad Sur 2,Provincia Sur 2,Sur,false,2026-01-02T00:00:00Z
SRC-A-0573,A0573,C0080,work,Avenida Sintetica 573,Ciudad Sur 3,Provincia Sur 3,Sur,false,2026-01-02T00:00:00Z
SRC-A-0574,A0574,C0081,home,Avenida Sintetica 574,Ciudad Costa 1,Provincia Costa 1,Costa,false,2026-01-02T00:00:00Z
SRC-A-0575,A0575,C0082,billing,Avenida Sintetica 575,Ciudad Costa 2,Provincia Costa 2,Costa,false,2026-01-02T00:00:00Z
SRC-A-0576,A0576,C0083,work,Avenida Sintetica 576,Ciudad Costa 3,Provincia Costa 3,Costa,false,2026-01-02T00:00:00Z
SRC-A-0577,A0577,C0084,home,Avenida Sintetica 577,Ciudad Norte 1,Provincia Norte 1,Norte,false,2026-01-02T00:00:00Z
SRC-A-0578,A0578,C0085,billing,Avenida Sintetica 578,Ciudad Norte 2,Provincia Norte 2,Norte,false,2026-01-02T00:00:00Z
SRC-A-0579,A0579,C0086,work,Avenida Sintetica 579,Ciudad Norte 3,Provincia Norte 3,Norte,false,2026-01-02T00:00:00Z
SRC-A-0580,A0580,C0087,home,Avenida Sintetica 580,Ciudad Centro 1,Provincia Centro 1,Centro,false,2026-01-02T00:00:00Z
SRC-A-0581,A0581,C0088,billing,Avenida Sintetica 581,Ciudad Centro 2,Provincia Centro 2,Centro,false,2026-01-02T00:00:00Z
SRC-A-0582,A0582,C0089,work,Avenida Sintetica 582,Ciudad Centro 3,Provincia Centro 3,Centro,false,2026-01-02T00:00:00Z
SRC-A-0583,A0583,C0090,home,Avenida Sintetica 583,Ciudad Sur 1,Provincia Sur 1,Sur,false,2026-01-02T00:00:00Z
SRC-A-0584,A0584,C0091,billing,Avenida Sintetica 584,Ciudad Sur 2,Provincia Sur 2,Sur,false,2026-01-02T00:00:00Z
SRC-A-0585,A0585,C0092,work,Avenida Sintetica 585,Ciudad Sur 3,Provincia Sur 3,Sur,false,2026-01-02T00:00:00Z
SRC-A-0586,A0586,C0093,home,Avenida Sintetica 586,Ciudad Costa 1,Provincia Costa 1,Costa,false,2026-01-02T00:00:00Z
SRC-A-0587,A0587,C0094,billing,Avenida Sintetica 587,Ciudad Costa 2,Provincia Costa 2,Costa,false,2026-01-02T00:00:00Z
SRC-A-0588,A0588,C0095,work,Avenida Sintetica 588,Ciudad Costa 3,Provincia Costa 3,Costa,false,2026-01-02T00:00:00Z
SRC-A-0589,A0589,C0096,home,Avenida Sintetica 589,Ciudad Norte 1,Provincia Norte 1,Norte,false,2026-01-02T00:00:00Z
SRC-A-0590,A0590,C0097,billing,Avenida Sintetica 590,Ciudad Norte 2,Provincia Norte 2,Norte,false,2026-01-02T00:00:00Z
SRC-A-0591,A0591,C0098,work,Avenida Sintetica 591,Ciudad Norte 3,Provincia Norte 3,Norte,false,2026-01-02T00:00:00Z
SRC-A-0592,A0592,C0099,home,Avenida Sintetica 592,Ciudad Centro 1,Provincia Centro 1,Centro,false,2026-01-02T00:00:00Z
SRC-A-0593,A0593,C0100,billing,Avenida Sintetica 593,Ciudad Centro 2,Provincia Centro 2,Centro,false,2026-01-02T00:00:00Z
SRC-A-0594,A0594,C0101,work,Avenida Sintetica 594,Ciudad Centro 3,Provincia Centro 3,Centro,false,2026-01-02T00:00:00Z
SRC-A-0595,A0595,C0102,home,Avenida Sintetica 595,Ciudad Sur 1,Provincia Sur 1,Sur,false,2026-01-02T00:00:00Z
SRC-A-0596,A0596,C0103,billing,Avenida Sintetica 596,Ciudad Sur 2,Provincia Sur 2,Sur,false,2026-01-02T00:00:00Z
SRC-A-0597,A0597,C0104,work,Avenida Sintetica 597,Ciudad Sur 3,Provincia Sur 3,Sur,false,2026-01-02T00:00:00Z
SRC-A-0598,A0598,C0105,home,Avenida Sintetica 598,Ciudad Costa 1,Provincia Costa 1,Costa,false,2026-01-02T00:00:00Z
SRC-A-0599,A0599,C0106,billing,Avenida Sintetica 599,Ciudad Costa 2,Provincia Costa 2,Costa,false,2026-01-02T00:00:00Z
SRC-A-0600,A0600,C0107,work,Avenida Sintetica 600,Ciudad Costa 3,Provincia Costa 3,Costa,false,2026-01-02T00:00:00Z
SRC-A-0601,A0601,C0108,home,Avenida Sintetica 601,Ciudad Norte 1,Provincia Norte 1,Norte,false,2026-01-02T00:00:00Z
SRC-A-0602,A0602,C0109,billing,Avenida Sintetica 602,Ciudad Norte 2,Provincia Norte 2,Norte,false,2026-01-02T00:00:00Z
SRC-A-0603,A0603,C0110,work,Avenida Sintetica 603,Ciudad Norte 3,Provincia Norte 3,Norte,false,2026-01-02T00:00:00Z
SRC-A-0604,A0604,C0111,home,Avenida Sintetica 604,Ciudad Centro 1,Provincia Centro 1,Centro,false,2026-01-02T00:00:00Z
SRC-A-0605,A0605,C0112,billing,Avenida Sintetica 605,Ciudad Centro 2,Provincia Centro 2,Centro,false,2026-01-02T00:00:00Z
SRC-A-0606,A0606,C0113,work,Avenida Sintetica 606,Ciudad Centro 3,Provincia Centro 3,Centro,false,2026-01-02T00:00:00Z
SRC-A-0607,A0607,C0114,home,Avenida Sintetica 607,Ciudad Sur 1,Provincia Sur 1,Sur,false,2026-01-02T00:00:00Z
SRC-A-0608,A0608,C0115,billing,Avenida Sintetica 608,Ciudad Sur 2,Provincia Sur 2,Sur,false,2026-01-02T00:00:00Z
SRC-A-0609,A0609,C0116,work,Avenida Sintetica 609,Ciudad Sur 3,Provincia Sur 3,Sur,false,2026-01-02T00:00:00Z
SRC-A-0610,A0610,C0117,home,Avenida Sintetica 610,Ciudad Costa 1,Provincia Costa 1,Costa,false,2026-01-02T00:00:00Z
SRC-A-0611,A0611,C0118,billing,Avenida Sintetica 611,Ciudad Costa 2,Provincia Costa 2,Costa,false,2026-01-02T00:00:00Z
SRC-A-0612,A0612,C0119,work,Avenida Sintetica 612,Ciudad Costa 3,Provincia Costa 3,Costa,false,2026-01-02T00:00:00Z
SRC-A-0613,A0613,C0120,home,Avenida Sintetica 613,Ciudad Norte 1,Provincia Norte 1,Norte,false,2026-01-02T00:00:00Z
SRC-A-0614,A0614,C0121,billing,Avenida Sintetica 614,Ciudad Norte 2,Provincia Norte 2,Norte,false,2026-01-02T00:00:00Z
SRC-A-0615,A0615,C0122,work,Avenida Sintetica 615,Ciudad Norte 3,Provincia Norte 3,Norte,false,2026-01-02T00:00:00Z
SRC-A-0616,A0616,C0123,home,Avenida Sintetica 616,Ciudad Centro 1,Provincia Centro 1,Centro,false,2026-01-02T00:00:00Z
SRC-A-0617,A0617,C0124,billing,Avenida Sintetica 617,Ciudad Centro 2,Provincia Centro 2,Centro,false,2026-01-02T00:00:00Z
SRC-A-0618,A0618,C9999,home,Avenida Sintetica 618,Ciudad Centro 3,Provincia Centro 3,Centro,false,2026-01-02T00:00:00Z
SRC-A-0619,A0619,C9999,home,Avenida Sintetica 619,Ciudad Sur 1,Provincia Sur 1,Sur,false,2026-01-02T00:00:00Z
SRC-A-0620,A0620,C9999,home,Avenida Sintetica 620,Ciudad Sur 2,Provincia Sur 2,Sur,false,2026-01-02T00:00:00Z
